filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
output/0x5d2f6108c30a8f93d4a956f74d2289e5ed86e5c3.sol,0x5d2f6108c30a8f93d4a956f74d2289e5ed86e5c3.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680164525.7502902,559.1714398860931,1,{Integer_Arithmetic_Bugs_SWC_101},{},{},{}
output/0x5d3a1ee2b01a3ed8cf230a779b17d31603e19672.sol,0x5d3a1ee2b01a3ed8cf230a779b17d31603e19672.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150707.0403507,547.5067331790924,0,{},{},{},{}
output/0x5d3c4c8a41de2fdd38df1ec365b2b0bc891fcb9f.sol,0x5d3c4c8a41de2fdd38df1ec365b2b0bc891fcb9f.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680157166.1531074,614.1700294017792,,{},{},{},{DOCKER_TIMEOUT}
output/0x5d3cf0e2611d95c8c3e30e1c7406765174243256.sol,0x5d3cf0e2611d95c8c3e30e1c7406765174243256.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680156967.5241203,612.5809803009033,,{},{},{},{DOCKER_TIMEOUT}
output/0x5d3d1598e70a2fce9ebe13ac613185da05febbe8.sol,0x5d3d1598e70a2fce9ebe13ac613185da05febbe8.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680160047.8234513,612.2575600147247,,{},{},{},{DOCKER_TIMEOUT}
output/0x5d3e749d897ddce94d6c59c4afc450cf56bf7115.sol,0x5d3e749d897ddce94d6c59c4afc450cf56bf7115.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680149768.789532,29.989238262176514,0,{},{},{},{}
output/0x68563d2a5fc58f88db8140a981170989f001b746.sol,0x68563d2a5fc58f88db8140a981170989f001b746.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680151564.2149708,460.1273183822632,1,"{Dependence_on_predictable_environment_variable_SWC_116,Unchecked_return_value_from_external_call_SWC_104}",{},{},{}
output/0x68605c72aebcac48732bf4a6dd9222fd3b4bcca4.sol,0x68605c72aebcac48732bf4a6dd9222fd3b4bcca4.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680160265.7633476,29.095453023910522,0,{},{},{},{}
output/0x68623fdf159dbdb7d1547d3050821ce57448aa47.sol,0x68623fdf159dbdb7d1547d3050821ce57448aa47.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680152090.8923786,612.7557773590088,,{},{},{},{DOCKER_TIMEOUT}
output/0x68662fae9167d1e3eb6fd0ed7c416826faa20b0c.sol,0x68662fae9167d1e3eb6fd0ed7c416826faa20b0c.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680158930.8789191,612.0875179767609,,{},{},{},{DOCKER_TIMEOUT}
output/0x68885f238905263c8e1997e66c93d2a3cef20923.sol,0x68885f238905263c8e1997e66c93d2a3cef20923.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159734.702534,564.5322251319885,0,{},{},{},{}
output/0x68909e586eeac8f47315e84b4c9788dd54ef65bb.sol,0x68909e586eeac8f47315e84b4c9788dd54ef65bb.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159446.6454663,8.70829463005066,0,{},{},{Solc experienced a fatal error},{}
output/0x68914f948f37f1273d86c03130efaab97bc7ee3f.sol,0x68914f948f37f1273d86c03130efaab97bc7ee3f.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680153808.6405263,621.1066191196442,,{},{},{},{DOCKER_TIMEOUT}
output/0x68964a114c32396c9a7076095e616654901cdc2a.sol,0x68964a114c32396c9a7076095e616654901cdc2a.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680164419.6651292,666.7337980270386,,{},{},{},{DOCKER_TIMEOUT}
output/0x68974bb47457c299b18eeb7093b5a8cb95ee073d.sol,0x68974bb47457c299b18eeb7093b5a8cb95ee073d.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159966.9863613,61.158369302749634,1,{Exception_State_SWC_110},{},{},{}
output/0x69005b3573915bc6f45d070a191541b08822c73b.sol,0x69005b3573915bc6f45d070a191541b08822c73b.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680165132.9436152,563.1830430030823,0,{},{},{},{}
output/0x75738fc16aef19ce08479ae9c7976498dd320be3.sol,0x75738fc16aef19ce08479ae9c7976498dd320be3.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680156436.2765315,572.0977234840393,1,{Unprotected_Selfdestruct_SWC_106},{},{},{}
output/0x75764e5aed7fe9269d89b7c293727422a0454228.sol,0x75764e5aed7fe9269d89b7c293727422a0454228.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680165086.2649462,609.2152187824249,,"{Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101}",{},{},{DOCKER_TIMEOUT}
output/0x75993e695ec574017e53534db5fb379b7d4ad0ce.sol,0x75993e695ec574017e53534db5fb379b7d4ad0ce.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150941.828344,572.1666285991669,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
output/0x76063ea512a2f8700ebb5b01d8540b2d0f602cd4.sol,0x76063ea512a2f8700ebb5b01d8540b2d0f602cd4.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680165693.991112,536.0838942527771,0,{},{},{},{}
output/0x76080ecefa8912053297c251dd6fca5fc159530d.sol,0x76080ecefa8912053297c251dd6fca5fc159530d.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680162912.1375074,681.4580130577087,,{},{},{},{DOCKER_TIMEOUT}
output/0x76127e4e6dda47ce9cfbd3ecf8ec614e2ef4a407.sol,0x76127e4e6dda47ce9cfbd3ecf8ec614e2ef4a407.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680163594.9298394,29.769781351089478,0,{},{},{},{}
output/0x76233a4fb103671b0d9920f1b837eb5f7f449058.sol,0x76233a4fb103671b0d9920f1b837eb5f7f449058.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680155808.1474493,612.5083918571472,,{},{},{},{DOCKER_TIMEOUT}
output/0x76239a2c934344c747826c484673bc6102ac2482.sol,0x76239a2c934344c747826c484673bc6102ac2482.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159953.6302893,9.197639465332031,0,{},{},{Solc experienced a fatal error},{}
output/0x76246e564258c2d6ce32f1895183cb0f2f513976.sol,0x76246e564258c2d6ce32f1895183cb0f2f513976.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680163879.8263159,16.221769094467163,0,{},{},{Solc experienced a fatal error},{}
output/0x76273a63d7c102a61104149f3cc567ec2b4e4257.sol,0x76273a63d7c102a61104149f3cc567ec2b4e4257.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680162066.9301891,543.0200374126434,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Multiple_Calls_in_a_Single_Transaction_SWC_113}",{},{},{}
output/0x7b052aeabcde808bdec4935c0478ec220cc46375.sol,0x7b052aeabcde808bdec4935c0478ec220cc46375.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680157032.3297184,500.6351888179779,1,{Exception_State_SWC_110},{},{},{}
output/0x7b085e7a87f03c5cdee1093dd98819ac5919ad25.sol,0x7b085e7a87f03c5cdee1093dd98819ac5919ad25.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680164496.090601,611.8689262866974,,{},{},{},{DOCKER_TIMEOUT}
output/0x7b57ee1e32e2b3453838482970bf63c28b2472c9.sol,0x7b57ee1e32e2b3453838482970bf63c28b2472c9.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680154558.2504117,527.8065671920776,0,{},{},{},{}
output/0x7b65b5b95391d6b3d77031a889279376e27572d5.sol,0x7b65b5b95391d6b3d77031a889279376e27572d5.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680155090.1103446,609.7184450626373,,{Exception_State_SWC_110},{},{},{DOCKER_TIMEOUT}
output/0x7b68db88fd49062de18d32df9ad9a46475bac37d.sol,0x7b68db88fd49062de18d32df9ad9a46475bac37d.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150232.8975427,163.8830690383911,1,"{Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113}",{},{},{}
output/0x7b69b78cc7fee48202c208609ae6d1f78ce42e13.sol,0x7b69b78cc7fee48202c208609ae6d1f78ce42e13.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680161093.6163301,537.2623424530029,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
output/0x7b70ac49c8a88dabe9a9f5b2d5701d0a53b6e570.sol,0x7b70ac49c8a88dabe9a9f5b2d5701d0a53b6e570.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680151535.8073506,552.2381796836853,1,"{Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101}",{},{},{}
output/0x7b70acd346892736f9f6c7f4f196b07400a50da0.sol,0x7b70acd346892736f9f6c7f4f196b07400a50da0.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680151122.7017686,256.60109972953796,0,{},{},{},{}
output/0x7b71f554ed1e672803b470260c9d2e1bc2176bc0.sol,0x7b71f554ed1e672803b470260c9d2e1bc2176bc0.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680162354.3979814,217.13353037834167,1,{Dependence_on_tx_origin_SWC_115},{},{},{}
output/0x7b74e83cacf86443a1cad1152179cbeff8e25e29.sol,0x7b74e83cacf86443a1cad1152179cbeff8e25e29.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680151379.350385,47.115898847579956,1,"{Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110,Integer_Arithmetic_Bugs_SWC_101}",{},{},{}
output/0x7b84aa023702fdba2818256193dbc72edee1d56c.sol,0x7b84aa023702fdba2818256193dbc72edee1d56c.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680153070.6992402,493.9175589084625,1,{Integer_Arithmetic_Bugs_SWC_101},{},{},{}
output/0x7b94a1281db0335c9efd68aca5c98b494d775c70.sol,0x7b94a1281db0335c9efd68aca5c98b494d775c70.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680161406.6022618,615.2788047790527,,{},{},{},{DOCKER_TIMEOUT}
output/0x7f24e3bdc640dd1db413b9e1d68977653aeeda7e.sol,0x7f24e3bdc640dd1db413b9e1d68977653aeeda7e.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159964.5561306,612.392561674118,,{},{},{},{DOCKER_TIMEOUT}
output/0x7f27b0598949dbf9e539bbd217f15bf3f5e97999.sol,0x7f27b0598949dbf9e539bbd217f15bf3f5e97999.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680149231.1419384,526.3919157981873,1,{Exception_State_SWC_110},{},{},{}
output/0x7f28d94d8dc94809a3f13e6a6e9d56ad0b6708fe.sol,0x7f28d94d8dc94809a3f13e6a6e9d56ad0b6708fe.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680164505.0720086,614.6269707679749,,{},{},{},{DOCKER_TIMEOUT}
output/0x7f30b108768dae75bfe036c94b207dc53f12ca6f.sol,0x7f30b108768dae75bfe036c94b207dc53f12ca6f.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680154320.9705493,496.324826002121,1,"{Dependence_on_predictable_environment_variable_SWC_120,Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,State_access_after_external_call_SWC_107}",{},{},{}
output/0x7f30f5955b7605b96421e7c170edbbc45b373cd9.sol,0x7f30f5955b7605b96421e7c170edbbc45b373cd9.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680151254.5852768,612.1392073631287,,{},{},{},{DOCKER_TIMEOUT}
output/0x7f35d9f88ace99168c2cfa026c969459db486afb.sol,0x7f35d9f88ace99168c2cfa026c969459db486afb.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150932.6523523,19.26893901824951,1,{Exception_State_SWC_110},{},{},{}
output/0x7f373d989df0709273e18769300ef1177d333799.sol,0x7f373d989df0709273e18769300ef1177d333799.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159997.9180353,613.8324987888336,,{},{},{},{DOCKER_TIMEOUT}
output/0x7f37fb56662236461c94afea0a942c3db5ec5da3.sol,0x7f37fb56662236461c94afea0a942c3db5ec5da3.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680149814.626722,505.11033821105957,0,{},{},{},{}
output/0x7f585b9130c64e9e9f470b618a7badd03d79ca7e.sol,0x7f585b9130c64e9e9f470b618a7badd03d79ca7e.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680157768.866498,641.7597074508667,,{},{},{},{DOCKER_TIMEOUT}
output/0x7f636aaaf8f484d108d5695c1bebbed576aeab50.sol,0x7f636aaaf8f484d108d5695c1bebbed576aeab50.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159540.8755498,506.9090983867645,1,{Integer_Arithmetic_Bugs_SWC_101},{},{},{}
output/0x9a0242b7a33dacbe40edb927834f96eb39f8fbcb.sol,0x9a0242b7a33dacbe40edb927834f96eb39f8fbcb.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680157334.1481383,612.6390323638916,,{},{},{},{DOCKER_TIMEOUT}
output/0x9a0587eae7ef64b2b38a10442a44cfa43edd7d2a.sol,0x9a0587eae7ef64b2b38a10442a44cfa43edd7d2a.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680153070.377411,616.3523192405701,,{},{analysis incomplete},{},"{DOCKER_TIMEOUT,exception (z3.z3types.Z3Exception: b'Argument #x0000000100000000000000000000000000000000000000000000000000000000 at position 1 has sort (_ BitVec 256) it does does not match declaration (declare-fun bvudiv ((_ BitVec 48) (_ BitVec 48)) (_ BitVec 48))'),exception (z3.z3types.Z3Exception: b'Argument (concat (ite (bvsle |14_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000024)\n             #x00\n             (select |14_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000024))\n        (ite (bvsle |14_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000025)\n             #x00\n             (select |14_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000025))\n        (ite (bvsle |14_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000026)\n             #x00\n             (select |14_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000026))\n        (ite (bvsle |14_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000027)\n             #x00\n             (select |14_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000027))\n        (ite (bvsle |14_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000028)\n             #x00\n             (select |14_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000028))\n        (ite (bvsle |14_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000029)\n             #x00\n             (select |14_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000029))\n        (ite (bvsle |14_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000002a)\n             #x00\n             (select |14_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000002a))\n        (ite (bvsle |14_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000002b)\n             #x00\n             (select |14_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000002b))\n        (ite (bvsle |14_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000002c)\n             #x00\n             (select |14_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000002c))\n        (ite (bvsle |14_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000002d)\n             #x00\n             (select |14_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000002d))\n        (ite (bvsle |14_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000002e)\n             #x00\n             (select |14_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000002e))) at position 1 has sort (_ BitVec 88) it does does not match declaration (declare-fun bvand ((_ BitVec 256) (_ BitVec 256)) (_ BitVec 256))')}"
output/0x9a336d0b50fb7231a7461b77c8db2bcc3176339b.sol,0x9a336d0b50fb7231a7461b77c8db2bcc3176339b.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680151538.6548574,4.855453729629517,0,{},{},"{""Traceback (most recent call last):
  File \""/usr/local/lib/python3""}",{}
output/0x9a376e31f1947c468ca904b4307c8970667e0ec2.sol,0x9a376e31f1947c468ca904b4307c8970667e0ec2.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150549.1835003,573.4721314907074,1,{Exception_State_SWC_110},{},{},{}
output/0x9a394d14e088ede2a32a3f32ab1e4a28ed534495.sol,0x9a394d14e088ede2a32a3f32ab1e4a28ed534495.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680155770.1438894,611.7670669555664,,{},{},{},{DOCKER_TIMEOUT}
output/0x9a481d1f92b9edc2c9876fed31995db4195c1c3f.sol,0x9a481d1f92b9edc2c9876fed31995db4195c1c3f.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680160738.0604565,566.9813907146454,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
output/0x9a506a484f2935a699ceace6922e6322ea4288f9.sol,0x9a506a484f2935a699ceace6922e6322ea4288f9.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680164962.045341,121.62896060943604,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
output/0x9a585ca4959adfe3bcd3049c5f999bcc61280af6.sol,0x9a585ca4959adfe3bcd3049c5f999bcc61280af6.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680156303.125844,666.8579087257385,,{},{},{},{DOCKER_TIMEOUT}
output/0x9a614a75ee8afaee643109061563d6145bdd701c.sol,0x9a614a75ee8afaee643109061563d6145bdd701c.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680152598.7775545,611.997974395752,,{},{},{},{DOCKER_TIMEOUT}
output/0x9a642d6b3368ddc662ca244badf32cda716005bc.sol,0x9a642d6b3368ddc662ca244badf32cda716005bc.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680156970.0368543,612.046599149704,,{},{},{},{DOCKER_TIMEOUT}
output/0x9a688e01028670141e4e0551560c7bbdc28d006e.sol,0x9a688e01028670141e4e0551560c7bbdc28d006e.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680158927.4581003,510.30978894233704,1,"{Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113}",{},{},{}
output/0xa09364234719e5269b714383887be5df8fd334c7.sol,0xa09364234719e5269b714383887be5df8fd334c7.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150017.7973635,32.561535120010376,0,{},{},{},{}
output/0xa2979531480d746c1378355269130b4729de2d4d.sol,0xa2979531480d746c1378355269130b4729de2d4d.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680154429.8527591,12.56023097038269,0,{},{},{},{}
output/0xa4480957629da7986efe389ca2be86a9fab7481b.sol,0xa4480957629da7986efe389ca2be86a9fab7481b.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150951.9753726,612.1882371902466,,{},{},{},{DOCKER_TIMEOUT}
output/0xa4498450465ae8d7a11ef3ff2aa033fd595d3d23.sol,0xa4498450465ae8d7a11ef3ff2aa033fd595d3d23.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150329.403682,612.4069488048553,,{},{},{},{DOCKER_TIMEOUT}
output/0xa4668631110c31d30f0c48a63d65f422e25af58c.sol,0xa4668631110c31d30f0c48a63d65f422e25af58c.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680165974.25181,613.1776788234711,,{},{},{},{DOCKER_TIMEOUT}
output/0xa5127434738a47c068c1be84d314677a1c63a278.sol,0xa5127434738a47c068c1be84d314677a1c63a278.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680149819.0162368,53.61551475524902,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
output/0xa6128912762e1f32d37d39b624ec45489a9d46b6.sol,0xa6128912762e1f32d37d39b624ec45489a9d46b6.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680155410.1795907,286.87318110466003,0,{},{},{},{}
output/0xa7077721086ac721d007ca937980fad02c5215b9.sol,0xa7077721086ac721d007ca937980fad02c5215b9.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150577.0792992,129.91512799263,1,{External_Call_To_User_Supplied_Address_SWC_107},{},{},{}
output/0xa8015120379d11602999d9caf162b7d507ca650a.sol,0xa8015120379d11602999d9caf162b7d507ca650a.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680149719.087618,513.804310798645,1,"{Dependence_on_predictable_environment_variable_SWC_116,External_Call_To_User_Supplied_Address_SWC_107,Integer_Arithmetic_Bugs_SWC_101,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107}",{},{},{}
output/0xa8550944706f8c6dc51a71f6b8ee29826468c0a9.sol,0xa8550944706f8c6dc51a71f6b8ee29826468c0a9.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680163912.126805,595.0885653495789,1,{Dependence_on_predictable_environment_variable_SWC_116},{},{},{}
output/0xa9587915625a3d5fbd276762e532aaabe2ad3e2f.sol,0xa9587915625a3d5fbd276762e532aaabe2ad3e2f.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680149196.5085118,618.0846788883209,,{},{},{},{DOCKER_TIMEOUT}
output/0xa9746320994fc606e704b76cc1c51a9b85bc5215.sol,0xa9746320994fc606e704b76cc1c51a9b85bc5215.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680156773.2729285,786.4203445911407,1,{External_Call_To_User_Supplied_Address_SWC_107},{analysis incomplete},{},{exception (z3.z3types.Z3Exception: b'Argument (concat (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000004)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000004))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000005)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000005))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000006)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000006))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000007)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000007))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000008)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000008))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000009)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000009))\n        (ite (bvsle |11_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000000a)\n             #x00\n             (select |11_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000000a))\n        (ite (bvsle |11_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000000b)\n             #x00\n             (select |11_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000000b))\n        (ite (bvsle |11_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000000c)\n             #x00\n             (select |11_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000000c))\n        (ite (bvsle |11_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000000d)\n             #x00\n             (select |11_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000000d))\n        (ite (bvsle |11_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000000e)\n             #x00\n             (select |11_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000000e))\n        (ite (bvsle |11_calldatasize|\n                    #x000000000000000000000000000000000000000000000000000000000000000f)\n             #x00\n             (select |11_calldata|\n                     #x000000000000000000000000000000000000000000000000000000000000000f))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000010)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000010))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000011)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000011))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000012)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000012))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000013)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000013))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000014)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000014))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000015)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000015))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000016)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000016))\n        (ite (bvsle |11_calldatasize|\n                    #x0000000000000000000000000000000000000000000000000000000000000017)\n             #x00\n             (select |11_calldata|\n                     #x0000000000000000000000000000000000000000000000000000000000000017))) at position 1 has sort (_ BitVec 160) it does does not match declaration (declare-fun bvand ((_ BitVec 256) (_ BitVec 256)) (_ BitVec 256))')}
output/0xb09ad98524780228d2df4f34aa665d9dbb9999e4.sol,0xb09ad98524780228d2df4f34aa665d9dbb9999e4.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680165711.2910464,512.7879340648651,1,{Exception_State_SWC_110},{},{},{}
output/0xb48690d52fdd201895b349bc610fa61028588349.sol,0xb48690d52fdd201895b349bc610fa61028588349.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680150340.8790548,558.0890734195709,1,"{Dependence_on_predictable_environment_variable_SWC_120,Exception_State_SWC_110}",{},{},{}
output/0xb49814c571006e67f0e7f99b59cbf42ad0cbfc03.sol,0xb49814c571006e67f0e7f99b59cbf42ad0cbfc03.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680152824.0104063,561.1082637310028,1,"{Dependence_on_predictable_environment_variable_SWC_116,Exception_State_SWC_110}",{},{},{}
output/0xb50902ba2f7f71b203e44bf766f4a5cee98f45ed.sol,0xb50902ba2f7f71b203e44bf766f4a5cee98f45ed.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680152956.0071018,616.0538177490234,,{},{},{},{DOCKER_TIMEOUT}
output/0xb51088f5f37286b5c3462043200a0ce9aee71459.sol,0xb51088f5f37286b5c3462043200a0ce9aee71459.sol,mythril-0.23.15,solidity,2023/01/20,20230330_0405,1680159339.0144687,417.70626401901245,1,"{Exception_State_SWC_110,External_Call_To_User_Supplied_Address_SWC_107,State_access_after_external_call_SWC_107}",{},{},{}
